identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
3795856375455449687,user,Roumanie,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,73,3198,106.6,8.88,ro
4963488949140723198,user,Royaume-Uni,en,4,8,1,1,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,680,3198,106.6,8.88,gb
8505185383094050178,user,Australie,en,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,497,3198,106.6,8.88,au
-7.75061E+17,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-2.71101E+18,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,it
3861503671740230685,user,France,fr,4,8,0,1,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,555,3198,106.6,8.88,fr
-4.96231E+18,user,Royaume-Uni,en,4,9,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,532,3198,106.6,8.88,gb
-6.48317E+18,user,Russie,en,4,8,4,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,ru
-6.98999E+18,user,Australie,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,au
3144793233047768920,user,Belgique,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,be
-1.44319E+18,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,694,3198,106.6,8.88,it
1702660066536334046,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-6.43882E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
3487344300023489741,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,233,3198,106.6,8.88,fr
7793919145824280188,user,Chine,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,cn
-4.40456E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,351,3198,106.6,8.88,de
-2.44083E+17,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
2490812834638571146,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
3686641352595680633,user,Etats-Unis,en,4,8,0,0,0,0,0,8,F,2,mrs,FALSE,FALSE,FALSE,TRUE,111,3198,106.6,8.88,us
-8.5861E+18,user,Etats-Unis,en,4,8,1,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,700,3198,106.6,8.88,us
-4.5464E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,594,3198,106.6,8.88,de
1075796173721431576,user,Etats-Unis,en,4,10,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,697,3198,106.6,8.88,us
-1.39195E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,700,3198,106.6,8.88,us
6907810504191673904,user,Allemagne,de,4,8,5,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,548,3198,106.6,8.88,de
6814342532057430002,user,Etats-Unis,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,572,3198,106.6,8.88,us
-9.00882E+18,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,332,3198,106.6,8.88,fr
1399936560428331124,user,Etats-Unis,en,4,8,129,0,0,0,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3198,106.6,8.88,us
-8.52667E+18,user,France,fr,4,8,1,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,342,3198,106.6,8.88,fr
-3.92182E+18,user,Royaume-Uni,en,4,10,3,0,0,0,3,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,18,3198,106.6,8.88,gb
-5.56017E+17,user,Etats-Unis,en,4,8,37,0,0,0,41,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,559,3198,106.6,8.88,us
-2.98623E+18,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,573,3198,106.6,8.88,fr
4444028736163946904,user,Portugal,en,4,9,1,0,0,0,1,0,M,1,mr,FALSE,FALSE,FALSE,FALSE,12,3198,106.6,8.88,pt
-1.13634E+18,user,France,fr,4,8,0,3,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,240,3198,106.6,8.88,fr
393120169751372973,user,Etats-Unis,en,4,8,2,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,227,3198,106.6,8.88,us
6882086685873342656,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
-4.96448E+18,user,France,fr,4,9,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,637,3198,106.6,8.88,fr
-6.30902E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,690,3198,106.6,8.88,gb
5320587601475783729,user,France,fr,4,8,0,2,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,51,3198,106.6,8.88,fr
-5.79743E+17,user,Etats-Unis,en,4,8,0,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-6.89878E+18,user,Espagne,es,4,9,4,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,675,3198,106.6,8.88,es
-3.14384E+18,user,Allemagne,de,4,9,4,0,0,0,6,0,M,1,mr,TRUE,TRUE,FALSE,FALSE,384,3198,106.6,8.88,de
-2.86625E+18,user,Etats-Unis,en,4,8,7,0,0,0,0,1,M,1,mr,TRUE,TRUE,TRUE,TRUE,520,3198,106.6,8.88,us
-7.52989E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,de
1179962409953609262,user,Roumanie,en,4,8,9,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,3198,106.6,8.88,ro
-6.28908E+17,user,France,fr,4,8,3,1,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,3198,106.6,8.88,fr
-1.75682E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,439,3198,106.6,8.88,us
6655718152386735215,user,Etats-Unis,en,4,8,37,0,0,0,102,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3198,106.6,8.88,us
5561058992168188850,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-4.06161E+18,user,Canada,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ca
7738395984576210699,user,France,fr,4,8,0,0,0,0,5,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,176,3198,106.6,8.88,fr
-4.58671E+18,user,Canada,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ca
-4.39281E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
246176579039576835,user,Etats-Unis,en,4,8,1,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
8652395073843546512,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-5.23814E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-1.70347E+18,user,France,en,4,8,9,0,0,0,35,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,568,3198,106.6,8.88,fr
-2.065E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
4830053674494058164,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-4.24137E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
-6.57463E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
4101956761499208746,user,Italie,it,4,8,0,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,308,3198,106.6,8.88,it
-3.202E+18,user,Italie,it,4,9,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,670,3198,106.6,8.88,it
-8.37696E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,651,3198,106.6,8.88,de
-5.3905E+18,user,Espagne,es,4,8,19,0,0,0,0,9,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3198,106.6,8.88,es
5375606713379077464,user,Etats-Unis,en,4,8,6,0,0,0,2,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,193,3198,106.6,8.88,us
-8.63422E+18,user,Etats-Unis,en,4,8,4,0,0,0,1,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,274,3198,106.6,8.88,us
-6.14393E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,de
1684978004020904853,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,187,3198,106.6,8.88,us
-3.89501E+18,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
-1.68523E+17,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,it
-9.53525E+17,user,Etats-Unis,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,665,3198,106.6,8.88,us
-7.19561E+18,user,Pays-Bas,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,nl
-8.41848E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
7181222808949898232,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,634,3198,106.6,8.88,fr
7025313053874049753,user,Pays-Bas,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3198,106.6,8.88,nl
8395644943045774795,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,it
-1.65211E+18,user,Belgique,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,be
-2.07794E+17,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,174,3198,106.6,8.88,fr
-2.09768E+18,user,Danemark,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,dk
-6.98227E+18,user,Espagne,de,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,696,3198,106.6,8.88,es
-6.01415E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-3.89588E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-4.33676E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,332,3198,106.6,8.88,gb
2143726622039218391,user,Espagne,es,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
3260642346888619926,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
272842010865320090,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,335,3198,106.6,8.88,gb
-8.99542E+18,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,658,3198,106.6,8.88,es
9131197975318817489,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
901315276089796334,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-3.31525E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,635,3198,106.6,8.88,fr
26264111084350816,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,623,3198,106.6,8.88,us
-7.9042E+18,user,Singapour,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,sg
7380739967205719612,user,Allemagne,de,4,8,3,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,601,3198,106.6,8.88,de
5660737517088596317,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,132,3198,106.6,8.88,gb
3633240546664905578,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
1220997930677881249,user,Canada,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ca
6919359513827589646,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
2214511879880926889,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
1159758885530888648,user,Belgique,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,65,3198,106.6,8.88,be
7602795761388496476,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
8972123263139782755,user,Espagne,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
233271581646425943,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,698,3198,106.6,8.88,fr
1990960340405376555,user,Espagne,es,4,8,1,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
-4.97663E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,700,3198,106.6,8.88,gb
-4.95535E+18,user,Suisse,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ch
8709891329442954555,user,Allemagne,de,4,8,6,0,0,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,30,3198,106.6,8.88,de
-2.27213E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,115,3198,106.6,8.88,fr
8464595114197909423,user,Danemark,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,669,3198,106.6,8.88,dk
-2.68351E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,702,3198,106.6,8.88,fr
-1.26503E+16,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,us
-7.03881E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-3.72559E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,598,3198,106.6,8.88,us
6910797162919466431,user,France,fr,4,8,47,0,0,0,6,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,276,3198,106.6,8.88,fr
-4.38054E+18,user,Etats-Unis,en,4,8,12,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,646,3198,106.6,8.88,us
-3.66211E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-7.86535E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-7.28884E+17,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
7831213141652837938,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
9087798859568039932,user,Su?de,en,4,9,11,0,0,0,2,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,15,3198,106.6,8.88,se
-6.55121E+18,user,Royaume-Uni,en,4,8,8,0,0,0,10,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,240,3198,106.6,8.88,gb
-7.90766E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
5548156797270210259,user,Allemagne,de,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,459,3198,106.6,8.88,de
-4.23538E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
7146070116667744827,user,Royaume-Uni,en,4,8,0,0,0,0,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,623,3198,106.6,8.88,gb
9003823134866514752,user,Maroc,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,455,3198,106.6,8.88,ma
2854177259495391778,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-2.85018E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,373,3198,106.6,8.88,fr
-7.98045E+18,user,Belgique,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,be
3785537388779127891,user,Etats-Unis,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,668,3198,106.6,8.88,us
-1.34051E+18,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,it
745301013706545444,user,Etats-Unis,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,574,3198,106.6,8.88,us
8155501990876099225,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
6936726463471491696,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,701,3198,106.6,8.88,es
-8.47965E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
-7.28799E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,687,3198,106.6,8.88,de
-1.94898E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,325,3198,106.6,8.88,fr
895795268829940060,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
-6.21011E+18,user,France,fr,4,8,1,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,160,3198,106.6,8.88,fr
7927034529823466687,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
7806348047867035660,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,541,3198,106.6,8.88,fr
-8.67305E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,608,3198,106.6,8.88,us
7721371820267002586,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,666,3198,106.6,8.88,fr
-5.45948E+18,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,338,3198,106.6,8.88,es
4671234407768132555,user,Etats-Unis,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
8613129770342387054,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,gb
-4.21291E+17,user,Royaume-Uni,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,678,3198,106.6,8.88,gb
-2.99975E+18,user,Italie,it,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,it
-5.22439E+18,user,Inde,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,in
5726724603550351936,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,463,3198,106.6,8.88,fr
1124080741272149606,user,France,fr,4,9,2,0,0,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,43,3198,106.6,8.88,fr
-5.52161E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
6607246467796892786,user,Allemagne,de,4,8,5,0,0,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,40,3198,106.6,8.88,de
8048160178297709556,user,Italie,it,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,it
-6.84505E+18,user,Espagne,es,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
6525538024204041671,user,Espagne,es,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
5701621838140494935,user,Belgique,en,4,8,1,0,0,0,3,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,214,3198,106.6,8.88,be
-4.0248E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-5.6639E+17,user,France,fr,4,8,1,1,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,27,3198,106.6,8.88,fr
5818553620966121546,user,Ukraine,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ua
-9.01933E+18,user,Allemagne,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,de
-7.2873E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,686,3198,106.6,8.88,us
-6.67624E+18,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,701,3198,106.6,8.88,fr
6057230847156736872,user,Irlande,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,ie
-4.08752E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
594203209606537819,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,421,3198,106.6,8.88,us
7502957633190374487,user,Etats-Unis,en,4,8,5,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,3198,106.6,8.88,us
2135157343677517605,user,Royaume-Uni,en,4,8,0,0,0,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,376,3198,106.6,8.88,gb
-4.18104E+17,user,France,fr,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,fr
-1.80772E+18,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
1581815604402195903,user,Allemagne,de,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,de
-7.07115E+18,user,Espagne,es,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,es
-4.94018E+18,user,Indon?sie,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,id
-7.67679E+18,user,Pays-Bas,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,nl
681037930109865499,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
1939567444131601679,user,Etats-Unis,en,4,8,0,0,0,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
-3.03956E+18,user,Danemark,en,4,8,0,0,0,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,702,3198,106.6,8.88,dk
-5.44067E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,us
4469564617771514405,user,France,fr,4,8,0,0,0,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,702,3198,106.6,8.88,fr
